Date,ADANIPORTS,ASIANPAINT,AXISBANK,BAJAJ-AUTO,BAJFINANCE,BAJAJFINSV,BPCL,BHARTIARTL,BRITANNIA,CIPLA,COALINDIA,DIVISLAB,DRREDDY,EICHERMOT,GRASIM,HCLTECH,HDFCBANK,HDFCLIFE,HEROMOTOCO,HINDALCO,HINDUNILVR,HDFC,ICICIBANK,ITC,IOC,INDUSINDBK,INFY,JSWSTEEL,KOTAKBANK,LT,M&M,MARUTI,NTPC,NESTLEIND,ONGC,POWERGRID,RELIANCE,SBILIFE,SHREECEM,SBIN,SUNPHARMA,TCS,TATACONSUM,TATAMOTORS,TATASTEEL,TECHM,TITAN,UPL,ULTRACEMCO,WIPRO
03-07-2020,360.4,1695.65,428.45,2932.4,2931.5,6149.4,385.4,581.45,3538.35,638.8,135.25,2190.45,3921.45,18983.5,628.15,579.15,1073.95,572.15,2738.25,146.4,2173.7,1885.2,361.0,207.55,87.85,487.2,762.7,190.95,1353.8,944.25,530.5,5932.1,94.5,16695.6,82.4,177.6,1787.9,844.05,22872.65,184.7,476.85,2199.65,396.45,103.45,329.9,567.2,1003.5,444.2,3889.6,224.8
06-07-2020,359.45,1708.85,434.0,2897.1,3108.8,6285.0,390.2,576.6,3624.45,634.6,135.85,2161.1,3892.0,19250.95,641.15,578.7,1103.0,584.7,2770.95,154.35,2161.6,1868.7,361.85,199.8,87.95,495.9,764.0,193.75,1367.9,951.2,570.55,6123.6,95.2,16802.0,83.75,178.0,1851.8,863.5,23111.15,188.05,480.2,2263.2,405.7,109.0,338.9,581.55,1014.2,456.6,3930.9,222.65
07-07-2020,345.95,1745.75,447.35,2847.15,3351.95,6589.6,379.85,567.15,3678.45,636.55,132.85,2184.5,3823.5,19930.65,623.65,592.05,1105.15,582.6,2749.3,152.3,2154.15,1886.75,376.05,194.25,86.15,526.3,794.15,190.85,1368.25,943.6,560.0,6226.75,92.55,16912.4,81.95,173.1,1823.45,868.65,22824.1,188.6,479.25,2269.9,412.7,109.05,330.3,586.85,1016.25,450.95,3862.0,224.9
08-07-2020,340.6,1686.25,444.15,2852.45,3208.05,6405.4,378.15,561.3,3685.0,634.4,132.85,2163.5,3886.7,19391.7,608.5,574.9,1110.35,581.95,2719.2,155.0,2186.05,1886.05,368.95,196.3,86.95,552.6,774.7,195.35,1352.75,941.25,551.25,6044.4,91.0,16802.05,81.3,169.75,1798.0,850.75,22439.8,191.9,482.5,2218.9,432.4,105.35,334.2,583.45,991.15,444.0,3786.65,223.1
09-07-2020,343.15,1717.25,453.75,2882.0,3330.0,6569.2,376.75,568.65,3673.6,639.05,130.4,2176.35,3896.6,19483.25,616.65,588.25,1124.95,585.2,2691.45,164.8,2175.85,1941.85,370.35,195.45,86.5,556.55,781.7,197.45,1368.15,944.95,560.3,6002.35,91.2,16759.1,80.2,171.55,1824.25,840.25,22803.6,199.1,481.95,2204.35,433.35,106.95,344.5,577.3,991.6,442.55,3843.45,221.6
10-07-2020,334.95,1703.5,439.6,2894.7,3314.15,6483.8,376.35,574.7,3726.65,638.9,131.2,2203.1,3905.45,19447.85,611.45,582.25,1105.1,592.5,2681.25,163.7,2223.8,1886.0,360.35,194.35,86.15,539.25,781.85,193.3,1349.35,932.15,554.85,5955.65,90.4,16833.1,78.55,172.6,1878.05,860.2,22295.4,195.6,493.9,2222.35,430.1,107.6,338.7,569.0,961.85,436.5,3798.5,222.1
13-07-2020,332.2,1705.65,440.05,2900.0,3234.6,6461.45,379.95,586.8,3796.8,638.35,130.5,2235.15,3899.55,19655.0,611.75,602.6,1080.25,600.3,2689.7,169.25,2265.25,1845.55,353.6,197.55,87.4,539.65,797.05,198.4,1335.55,928.15,555.85,5988.85,89.9,16956.85,78.9,169.1,1935.0,862.95,22311.2,192.7,499.7,2220.0,424.45,108.0,342.1,600.05,966.35,439.2,3787.9,227.6
14-07-2020,320.4,1688.4,417.7,2899.5,3190.95,6243.45,373.75,589.35,3735.25,632.3,128.25,2218.15,3983.15,18850.15,596.7,591.35,1058.85,598.45,2611.85,163.8,2234.75,1791.6,345.55,195.9,86.4,510.8,783.25,194.05,1298.3,912.9,545.2,5771.75,87.65,16895.8,77.35,163.35,1917.0,859.75,22085.75,186.05,492.1,2171.95,419.35,105.15,336.65,598.3,973.8,437.5,3770.9,225.0
15-07-2020,315.15,1671.65,426.65,2942.05,3149.25,6168.45,369.6,563.6,3723.25,638.2,128.0,2225.3,4036.45,18562.55,588.9,615.2,1053.15,594.8,2648.05,165.4,2275.15,1789.9,345.8,198.7,85.65,503.55,830.95,194.9,1290.0,912.2,550.15,5801.3,88.05,16908.75,76.25,163.55,1844.0,855.85,21843.25,183.8,495.1,2233.9,413.05,103.2,339.3,615.3,967.95,437.55,3820.65,262.75
16-07-2020,311.2,1693.2,434.0,2942.3,3204.8,6264.9,393.9,562.75,3854.75,674.5,126.15,2204.5,4152.15,18639.55,583.05,627.75,1062.55,599.85,2714.8,166.05,2287.85,1787.8,344.65,193.85,84.25,518.6,911.0,201.15,1322.65,921.15,570.9,5875.35,86.75,17495.65,76.15,162.2,1843.4,865.2,21731.1,186.25,499.7,2234.75,410.3,102.95,341.65,599.4,961.35,433.45,3816.25,261.9
17-07-2020,313.0,1717.9,433.1,2995.0,3301.3,6361.6,443.8,566.75,3785.0,689.1,130.6,2263.4,4118.75,18810.8,592.1,623.15,1098.45,614.5,2764.05,162.15,2334.55,1805.85,353.8,194.05,86.9,520.8,903.15,206.75,1327.45,925.55,588.8,5919.5,88.3,17229.95,80.35,163.3,1911.7,875.2,22269.95,188.2,503.6,2200.75,423.0,106.4,350.95,599.7,997.85,436.45,3862.85,261.35
20-07-2020,317.3,1751.6,434.0,3002.55,3441.5,6620.15,437.3,575.75,3982.65,674.35,133.0,2298.75,4092.1,19187.65,603.15,648.6,1133.05,616.45,2860.15,160.9,2330.95,1806.05,363.0,192.7,88.3,528.75,934.3,206.8,1319.05,919.6,594.0,5867.5,87.15,17247.0,80.3,163.5,1919.9,854.45,22266.1,190.75,483.8,2207.9,423.1,105.05,352.4,622.85,1001.7,453.65,3865.1,270.8
21-07-2020,314.7,1724.25,446.2,3004.3,3292.45,6384.35,464.2,567.75,3880.4,662.3,133.1,2282.25,4033.55,20116.65,603.1,652.35,1138.55,627.45,2869.15,160.0,2318.0,1883.65,378.8,192.25,93.45,523.5,936.75,209.95,1359.0,938.05,588.3,6130.85,88.35,17275.6,82.45,173.65,1971.55,888.35,22440.75,194.4,477.25,2225.05,409.45,108.45,359.15,620.7,1015.15,458.4,3863.3,271.35
22-07-2020,312.0,1695.75,478.95,2985.4,3253.0,6347.4,450.6,569.15,3805.05,661.7,134.1,2261.75,4061.6,19890.55,601.8,650.15,1126.35,609.65,2768.0,159.9,2248.5,1881.05,381.1,196.55,92.0,513.55,917.9,207.0,1342.35,920.9,592.0,6003.4,90.35,17151.85,82.6,179.65,2004.0,859.2,21979.45,192.0,474.3,2190.95,407.0,105.15,350.05,617.95,1057.7,460.25,3862.65,266.0
23-07-2020,313.9,1727.8,460.85,3032.1,3297.8,6381.35,457.55,567.2,3827.6,671.45,133.45,2397.45,4130.0,20882.45,598.25,652.85,1130.4,622.7,2771.2,162.0,2211.35,1875.8,392.25,200.7,94.3,513.9,907.95,209.35,1374.05,916.55,603.35,6065.95,90.55,17256.4,82.65,181.75,2057.8,877.8,21568.15,198.25,476.0,2171.2,404.4,106.05,351.9,632.45,1070.2,462.75,3837.9,266.6
24-07-2020,309.4,1712.05,445.6,2985.5,3251.85,6270.3,448.4,559.45,3818.45,666.05,131.6,2349.1,4065.95,20800.35,582.7,679.95,1119.1,622.4,2740.7,156.2,2209.3,1841.3,381.8,199.6,92.8,522.25,922.85,205.0,1350.0,904.4,598.7,6000.7,89.4,17251.85,81.0,182.0,2146.15,867.4,21332.75,191.95,485.6,2157.4,408.45,103.75,346.1,652.6,1057.6,454.15,3782.5,270.55
27-07-2020,309.05,1778.15,431.55,3020.5,3171.15,6173.2,457.7,559.5,3777.35,652.9,129.95,2361.9,4015.7,20537.7,570.8,701.1,1079.5,633.45,2743.6,158.2,2221.5,1850.75,358.5,196.4,93.75,506.65,948.45,206.95,1322.6,903.8,594.4,6043.3,87.65,17350.25,80.8,180.9,2156.2,867.45,21113.85,187.15,475.5,2206.8,408.45,101.7,352.85,664.55,1042.1,445.8,3860.1,268.85
28-07-2020,318.6,1759.65,437.05,3119.35,3239.6,6342.8,461.5,564.6,3774.75,662.6,130.45,2341.55,4051.35,21053.25,596.25,712.45,1086.65,640.5,2841.25,164.7,2242.55,1897.35,352.1,195.4,93.4,526.95,962.85,214.9,1384.05,913.5,620.35,6282.8,88.55,17095.4,79.9,181.9,2177.7,883.35,21915.75,189.45,482.6,2309.75,413.05,106.45,358.5,684.35,1052.7,448.95,4136.35,275.45
29-07-2020,315.15,1740.15,440.9,3099.3,3284.25,6328.6,453.8,566.2,3794.7,681.25,131.2,2423.65,4302.2,21400.95,616.3,694.4,1064.6,637.75,2780.0,164.05,2231.3,1877.3,351.05,196.7,92.6,550.5,954.15,217.55,1389.45,921.95,604.85,6185.15,88.15,16597.85,79.5,181.75,2096.65,881.1,21743.65,191.2,493.0,2276.05,427.7,105.75,373.75,676.4,1040.45,461.75,4180.95,277.0
30-07-2020,312.5,1743.35,425.85,3048.95,3218.3,6177.6,419.1,552.7,3805.95,685.95,128.6,2562.35,4516.6,21201.35,602.95,695.45,1050.65,635.1,2703.95,162.0,2195.6,1810.65,344.95,193.35,88.55,519.85,961.45,214.35,1385.0,908.25,598.35,6265.4,86.6,16524.0,77.7,176.85,2108.85,913.55,21395.1,186.55,509.95,2279.5,424.9,103.65,366.6,674.75,1041.85,464.6,4155.55,284.1
31-07-2020,315.2,1715.5,431.65,3004.95,3251.3,6205.9,413.8,554.85,3823.6,720.15,129.25,2616.55,4521.05,20638.7,633.05,705.2,1032.8,627.1,2676.5,163.1,2209.9,1781.95,346.8,194.15,88.45,523.75,966.0,220.25,1365.75,913.45,606.45,6262.75,87.0,16522.2,78.3,178.3,2067.1,912.85,21711.15,191.45,531.7,2281.4,428.05,104.65,366.3,681.65,1043.25,478.15,4117.3,280.95
03-08-2020,311.35,1705.5,417.35,2917.45,3174.5,6103.15,417.8,547.35,3776.2,710.4,128.4,2641.75,4527.45,20782.15,633.5,705.95,1002.0,603.0,2631.3,161.35,2204.5,1739.8,343.25,192.6,86.2,503.05,956.9,220.55,1308.55,915.9,597.15,6165.2,85.6,16524.8,75.9,178.55,2009.0,875.1,21747.25,192.25,519.4,2254.15,434.1,113.05,373.5,673.6,1077.35,452.15,4045.55,281.55
04-08-2020,314.95,1713.95,429.15,2969.95,3235.6,6162.0,408.55,549.0,3817.6,713.85,128.75,2690.55,4634.85,21015.65,624.65,692.65,1041.65,614.15,2706.1,162.35,2197.8,1781.1,351.0,193.65,86.95,492.6,949.85,228.1,1323.95,924.25,602.6,6358.95,85.6,16580.0,76.1,178.25,2150.6,875.8,21593.75,191.6,528.95,2249.7,449.75,111.45,372.25,652.65,1075.2,461.7,4004.3,281.05
05-08-2020,327.1,1716.3,434.95,3009.0,3262.15,6242.05,410.45,558.95,3849.95,722.15,128.45,2667.75,4600.95,21958.75,633.45,688.4,1027.55,605.0,2695.75,175.75,2194.55,1776.7,352.2,192.8,86.6,492.75,944.7,235.15,1334.2,925.75,614.25,6526.25,85.9,16503.35,76.95,175.95,2126.45,860.9,22103.9,191.45,528.85,2259.5,447.6,115.4,395.8,648.55,1105.45,453.6,4041.05,278.2
06-08-2020,323.8,1727.55,433.0,2991.8,3345.2,6295.7,409.55,555.3,3857.65,731.1,128.85,2738.05,4583.05,21681.3,634.2,704.9,1040.7,606.9,2704.45,178.0,2220.45,1783.75,358.75,195.35,87.2,494.9,970.85,239.5,1340.1,922.15,609.65,6555.75,86.15,16677.15,78.05,175.9,2134.1,875.4,21722.85,190.95,532.25,2308.1,484.75,116.8,400.45,660.35,1120.15,463.9,4028.35,279.65
07-08-2020,326.65,1806.25,433.3,3001.7,3464.3,6467.15,419.75,560.8,3934.8,728.65,129.75,2784.85,4573.5,21807.35,636.55,690.3,1043.85,606.95,2706.2,177.6,2210.55,1777.7,357.95,196.05,86.4,509.0,950.9,240.2,1342.5,915.65,600.45,6679.0,85.8,16788.6,78.65,175.95,2146.45,868.6,21910.1,190.65,525.95,2295.35,518.6,119.1,404.05,662.45,1091.05,480.3,4004.25,277.4
10-08-2020,331.3,1782.35,431.1,2993.8,3442.95,6402.8,415.15,558.85,3942.8,795.6,129.25,3117.8,4690.9,21353.1,634.05,692.05,1050.65,608.85,2702.15,178.6,2206.75,1798.95,363.55,198.85,87.1,509.35,951.35,245.2,1360.2,960.05,628.9,6608.9,88.2,16665.75,79.05,177.25,2119.85,865.75,22396.4,193.8,543.85,2282.8,520.3,123.85,410.2,681.85,1107.55,494.3,3968.35,277.4
11-08-2020,335.0,1789.55,448.0,3007.45,3457.4,6440.35,429.25,551.1,3879.55,778.0,130.1,3131.45,4595.9,21442.65,624.25,683.8,1066.65,608.75,2712.85,178.95,2210.65,1826.75,367.35,203.05,87.05,522.0,948.45,253.75,1364.6,961.9,629.55,6649.2,88.25,16622.8,78.45,176.85,2133.8,860.6,21551.6,195.05,541.05,2279.9,515.9,122.3,416.45,674.8,1066.25,481.9,3968.75,279.65
12-08-2020,341.2,1797.25,451.1,3023.0,3418.25,6357.2,421.8,547.7,3809.75,762.1,128.7,3117.0,4518.15,22116.65,626.15,717.1,1063.7,608.75,2774.0,175.8,2195.1,1814.2,366.85,204.2,85.85,520.65,954.95,256.8,1335.1,949.75,634.95,6730.3,88.7,16540.85,78.1,178.05,2127.6,856.9,21378.9,203.3,532.15,2257.35,517.55,125.35,414.5,692.05,1056.35,487.15,3999.65,276.2
13-08-2020,347.65,1802.55,448.1,3017.95,3419.65,6350.0,421.15,535.35,3808.25,760.25,128.95,3125.5,4502.25,21672.95,631.85,724.6,1059.05,599.75,2809.65,183.55,2198.65,1804.85,368.05,201.45,86.85,518.75,951.2,258.6,1336.25,990.7,631.45,6731.65,87.25,16474.2,78.6,178.75,2122.05,861.5,21237.0,201.9,520.8,2254.45,539.05,131.15,413.1,697.05,1097.65,489.15,4047.3,277.0
14-08-2020,348.1,1802.55,435.85,2987.55,3331.1,6246.7,413.25,528.6,3801.35,771.8,131.85,3089.8,4519.4,20144.15,628.95,709.1,1034.45,587.75,2803.8,184.95,2173.9,1791.7,361.4,196.4,84.8,507.2,953.6,265.35,1307.45,982.8,614.45,6588.2,88.4,16354.7,77.1,175.4,2113.8,839.3,21458.25,196.5,531.35,2242.15,537.5,124.6,418.5,695.9,1104.15,485.65,4010.1,276.5
17-08-2020,357.45,1836.7,438.15,3115.6,3384.8,6269.1,407.9,521.4,3868.65,771.65,136.0,3129.55,4519.15,21134.7,625.35,718.85,1032.75,589.1,2927.2,192.55,2196.05,1800.55,360.2,198.75,87.55,513.15,957.5,269.6,1327.55,1000.8,623.6,6768.4,95.3,16422.9,79.3,178.65,2091.35,842.35,21512.75,193.1,528.35,2253.4,543.75,123.55,425.05,721.05,1123.85,492.35,4035.6,281.95
18-08-2020,357.45,1874.1,445.8,3104.8,3419.9,6343.05,402.3,526.3,3914.3,764.85,136.65,3150.85,4520.4,21404.7,667.1,714.45,1056.5,597.6,2924.15,196.0,2214.35,1820.7,369.55,198.55,87.0,521.6,967.55,277.15,1369.35,1004.55,622.65,6893.1,95.05,16554.6,80.65,177.75,2118.55,860.45,21914.3,195.1,526.0,2269.75,545.75,125.6,434.5,713.05,1145.55,500.15,4168.95,282.7
19-08-2020,356.65,1885.7,444.2,3059.8,3409.95,6299.05,403.7,535.85,3875.4,758.35,135.1,3159.6,4489.25,21261.35,664.85,709.85,1066.6,603.45,2933.05,196.8,2193.6,1827.95,374.45,198.45,88.0,522.15,959.3,278.55,1355.6,1009.1,623.9,6990.3,94.65,16345.75,79.55,177.35,2131.55,863.65,22081.3,197.05,525.4,2256.6,548.2,125.15,431.7,726.7,1148.4,499.4,4199.85,279.75
20-08-2020,353.6,1874.9,434.95,3036.95,3393.8,6289.45,412.45,525.55,3868.1,762.7,138.5,3189.3,4476.0,21371.35,665.6,710.1,1059.0,595.05,2956.05,199.0,2185.7,1785.15,367.75,195.8,89.05,513.4,955.15,282.65,1338.35,995.75,612.05,6974.7,101.1,16211.95,82.15,181.2,2097.05,852.85,22080.2,194.75,522.3,2252.85,549.25,121.7,432.6,726.4,1125.7,491.9,4144.25,274.2
21-08-2020,354.35,1958.0,440.45,3053.15,3389.3,6282.4,410.1,520.25,3882.75,760.75,139.5,3247.35,4489.75,21702.4,677.35,705.9,1085.65,598.1,3033.45,196.25,2202.05,1804.05,371.15,196.8,88.85,513.55,948.8,281.9,1339.4,994.15,609.8,6973.0,105.95,16561.95,81.05,189.1,2081.85,861.25,22317.75,198.4,532.35,2248.6,545.8,120.9,428.85,732.6,1138.1,493.4,4187.8,273.35
24-08-2020,349.0,1962.15,445.8,3039.35,3492.05,6400.45,409.75,526.9,3908.35,751.75,139.8,3240.2,4472.55,2176.45,671.55,705.7,1117.05,598.75,3015.05,193.3,2194.4,1829.85,380.35,196.7,88.35,529.15,947.4,285.75,1387.25,991.35,601.95,7082.5,105.4,16478.8,81.25,185.25,2095.75,860.85,22210.75,201.45,533.45,2248.1,545.55,121.2,429.5,722.5,1126.65,497.4,4189.6,272.7
25-08-2020,346.1,2000.6,451.8,3009.4,3642.9,6502.6,412.9,528.65,3896.85,747.75,140.45,3245.9,4427.7,2217.25,673.75,701.6,1119.7,599.8,2969.75,191.3,2179.1,1829.6,386.35,195.4,88.3,536.5,938.1,284.9,1400.1,980.4,609.35,7109.95,103.8,16288.2,80.5,184.75,2082.1,847.9,21810.75,207.95,525.1,2242.65,545.55,127.1,424.0,738.6,1136.5,492.1,4172.35,269.95
26-08-2020,354.25,1971.4,463.35,3082.2,3645.55,6564.4,410.1,514.5,3829.25,748.0,141.95,3196.8,4434.75,2248.85,667.2,712.8,1118.45,592.05,3160.75,193.5,2182.8,1816.0,389.35,194.95,87.9,567.65,950.8,286.2,1436.7,968.95,613.35,7008.65,102.8,16190.05,81.4,185.35,2137.3,839.2,21710.65,209.85,525.15,2253.5,549.15,137.9,425.0,732.85,1134.2,493.55,4079.65,272.05
27-08-2020,350.55,1982.5,473.05,3043.0,3632.5,6530.75,412.95,511.15,3816.6,756.2,140.55,3268.45,4437.0,2236.35,685.05,710.15,1112.1,596.05,3141.75,194.9,2171.25,1864.1,392.2,194.25,87.2,605.85,947.05,289.3,1420.0,975.6,636.75,7098.0,102.6,16113.7,80.15,185.2,2110.6,841.25,21528.0,215.65,532.25,2248.4,544.65,144.25,426.85,735.6,1137.65,496.75,4047.15,272.35
28-08-2020,360.05,1958.1,509.2,3014.15,3670.8,6545.55,415.05,523.45,3793.85,748.6,139.05,3272.85,4374.3,2213.6,701.15,706.45,1114.5,589.35,3059.3,193.8,2151.95,1883.25,409.7,195.55,87.8,665.65,935.25,280.7,1467.1,981.85,631.4,7104.1,101.55,16101.25,80.35,182.3,2116.15,851.55,21329.55,224.85,555.75,2238.55,547.05,142.8,424.2,752.35,1134.1,519.25,4062.55,272.05
31-08-2020,355.75,1899.1,496.75,2967.0,3487.8,6190.35,407.8,513.1,3726.05,713.55,134.35,3122.8,4264.7,2092.0,674.85,694.4,1115.85,574.8,3006.05,185.25,2117.35,1832.6,394.6,191.1,85.8,630.2,928.6,269.8,1401.35,944.95,606.9,6839.95,96.4,15949.55,81.95,178.95,2080.7,827.75,20283.0,212.0,520.25,2257.25,532.35,143.2,413.0,741.0,1100.5,505.95,3903.85,271.3
01-09-2020,348.8,1979.3,485.7,2958.4,3643.85,6359.6,407.25,546.25,3771.0,736.55,133.45,3231.1,4351.95,2131.1,684.55,689.6,1127.3,579.3,2995.6,194.05,2161.65,1851.2,390.95,190.2,84.65,627.45,914.15,286.8,1430.65,955.2,607.55,6905.65,99.8,16196.9,79.35,180.4,2087.25,835.9,20466.6,218.1,521.45,2246.35,548.5,143.8,428.65,727.85,1120.05,505.05,3912.65,271.6
02-09-2020,359.9,1943.95,484.4,2880.55,3668.65,6365.05,413.95,550.55,3799.2,738.25,136.3,3330.7,4352.75,2169.85,678.45,701.95,1134.15,580.85,2943.55,196.2,2141.65,1827.2,392.4,191.35,85.3,640.55,924.0,293.0,1423.5,955.55,642.75,6920.75,98.95,15992.55,80.3,181.2,2128.2,850.3,20563.6,216.25,514.5,2265.15,549.85,150.3,438.65,735.2,1121.3,500.85,3941.7,273.7
03-09-2020,366.0,1978.0,474.95,2896.4,3619.7,6355.55,413.4,538.0,3746.85,738.6,135.7,3282.5,4433.15,2231.15,724.75,706.75,1130.9,582.2,2941.4,192.0,2139.15,1808.75,382.75,191.6,85.1,631.85,935.55,293.4,1396.7,961.15,644.65,7072.6,97.7,16393.75,79.05,178.5,2112.1,852.3,20429.0,213.15,523.45,2299.5,578.5,151.85,438.1,759.55,1185.3,521.85,3949.0,282.85
04-09-2020,353.0,1956.35,455.2,2883.2,3596.8,6277.2,403.35,523.15,3705.85,724.6,132.45,3223.15,4322.5,2180.85,706.5,700.8,1119.3,574.65,2915.2,188.3,2124.65,1769.7,372.55,186.7,83.9,616.15,919.15,282.35,1380.05,942.5,632.0,7190.1,94.7,16232.6,77.9,175.05,2077.25,834.55,20025.3,206.6,512.45,2288.8,569.05,147.8,421.3,748.2,1159.25,508.45,3916.1,276.0
07-09-2020,352.05,1982.1,458.7,2898.2,3505.15,6263.65,400.2,515.45,3724.05,716.75,131.95,3199.1,4419.85,2192.9,700.15,708.8,1110.5,591.85,2860.15,187.5,2162.6,1791.1,373.4,189.1,83.8,608.7,925.05,286.5,1368.75,932.15,610.45,7209.15,92.4,16403.5,76.45,176.15,2082.65,838.45,19782.95,207.9,513.25,2327.05,545.3,149.4,422.5,747.1,1167.7,494.45,3848.65,278.75
08-09-2020,345.6,1960.35,444.35,2901.75,3500.0,6234.25,412.1,498.1,3731.6,708.2,129.95,3112.6,4348.8,2161.5,677.1,725.9,1112.45,581.85,2863.2,180.25,2142.25,1777.3,375.7,188.15,82.75,600.4,939.3,281.15,1350.7,916.7,608.6,7224.0,90.65,16126.5,74.45,174.9,2107.1,845.0,19355.85,204.05,501.9,2348.2,538.35,142.3,405.1,752.25,1162.55,487.0,3823.75,282.55
09-09-2020,343.85,1979.05,431.25,2910.15,3422.85,6026.8,405.95,504.25,3738.3,727.55,126.95,3157.1,4429.45,2176.95,687.1,721.95,1096.5,585.7,2904.0,182.8,2132.25,1760.75,367.6,183.8,80.55,604.6,927.75,286.85,1326.15,909.5,613.9,7215.25,90.4,16312.5,72.7,175.25,2161.35,830.5,19401.5,194.85,509.3,2327.65,534.75,140.1,417.4,753.35,1161.1,494.55,3835.6,282.85
10-09-2020,341.6,2056.55,446.85,2914.7,3498.7,6129.25,430.3,497.35,3719.25,726.8,126.65,3156.55,4380.15,2175.6,713.3,722.4,1090.55,601.6,2948.75,176.65,2133.9,1777.45,370.7,184.9,83.55,620.45,940.05,285.35,1319.5,920.95,615.45,7231.65,90.55,16420.7,73.65,177.6,2314.0,845.2,19643.35,198.15,507.95,2331.15,546.55,143.3,408.0,750.0,1155.25,491.0,3915.5,284.55
11-09-2020,342.5,2035.95,447.2,2916.35,3544.4,6128.4,428.75,491.65,3772.25,725.95,125.1,3146.65,4401.6,2160.3,720.95,721.65,1078.65,604.8,2992.25,178.65,2159.25,1768.15,370.5,183.95,83.1,610.35,945.7,287.8,1330.35,917.4,614.25,7193.6,90.1,16325.35,73.3,175.15,2319.75,864.4,19502.5,202.7,505.55,2374.1,548.4,144.3,407.5,765.15,1167.75,499.0,3904.1,293.3
14-09-2020,351.65,2031.2,440.55,2957.7,3440.7,6112.15,417.15,474.1,3719.5,721.6,124.95,3164.8,4364.1,2159.4,707.0,794.95,1057.95,599.45,3028.5,175.8,2123.5,1738.0,363.7,183.35,82.7,609.35,978.4,289.85,1304.7,902.1,615.3,7128.85,90.85,16083.3,73.65,171.5,2302.55,857.1,19789.5,198.5,495.8,2491.4,546.5,148.55,404.65,790.75,1188.0,515.9,3914.1,307.2
15-09-2020,352.65,2017.55,449.55,2937.35,3513.4,6115.55,414.4,485.55,3734.1,742.45,124.1,3184.95,4442.35,2140.6,720.4,792.7,1070.5,594.2,3037.15,176.75,2124.45,1758.75,371.55,181.8,82.25,633.4,982.45,289.6,1323.95,909.95,613.45,7052.8,91.1,16040.95,73.8,173.3,2318.85,864.7,20065.25,200.15,506.4,2491.4,542.35,148.4,405.25,791.15,1174.55,529.7,3931.45,307.35
16-09-2020,353.55,2012.1,446.0,3037.95,3521.5,6145.95,413.05,481.75,3844.5,752.6,123.85,3244.35,4627.9,2163.75,720.4,789.25,1093.65,598.6,3056.2,183.8,2143.5,1768.15,374.7,180.65,82.7,621.65,1001.75,288.65,1325.4,921.8,639.45,7057.95,89.65,16197.8,73.05,171.95,2324.55,867.65,20387.85,198.2,518.5,2503.0,542.4,151.45,404.6,792.0,1181.7,528.5,3974.9,312.15
17-09-2020,346.1,2007.95,442.9,3019.2,3471.95,6007.0,415.6,479.0,3815.65,751.5,124.3,3211.15,4827.25,2145.45,724.7,808.3,1083.6,591.85,3061.0,175.85,2128.2,1744.35,369.0,178.6,81.8,617.35,1011.0,286.85,1305.1,906.3,636.8,7085.85,88.65,16121.35,73.15,168.3,2298.75,856.15,19888.4,195.45,512.0,2460.95,548.3,147.65,398.7,786.95,1182.4,530.55,3968.95,311.7
18-09-2020,357.85,2028.4,443.35,3050.95,3474.8,5888.45,412.05,494.55,3797.5,806.25,123.65,3344.4,5333.35,2152.95,745.0,810.6,1057.3,585.1,3112.65,179.5,2098.7,1724.0,369.55,179.1,80.7,613.2,1002.15,287.7,1277.1,900.7,654.15,6964.75,90.55,16087.05,74.3,171.9,2305.7,848.1,19520.95,192.6,523.35,2449.9,540.6,147.9,395.5,804.65,1163.6,537.3,4002.6,316.5
21-09-2020,347.85,1972.55,423.35,2986.7,3330.15,5712.25,401.45,467.75,3629.3,768.1,121.65,3158.8,5142.0,2102.95,716.85,802.6,1049.3,579.35,3055.35,167.15,2037.8,1708.15,350.7,175.75,77.7,560.6,1009.9,271.3,1287.85,881.85,622.45,6626.95,88.3,15430.75,71.15,170.5,2255.85,840.1,18903.7,185.8,503.65,2465.3,507.75,137.45,373.4,787.25,1119.9,532.2,3878.9,311.9
22-09-2020,332.3,1937.5,412.0,2985.85,3303.0,5682.3,392.15,470.95,3588.0,777.65,119.55,3236.6,5167.95,2064.35,729.1,821.0,1035.4,579.4,3000.15,163.45,2026.8,1674.85,354.4,174.2,76.15,544.0,1007.5,271.9,1270.55,856.5,615.8,6440.55,87.7,15199.25,69.5,168.8,2211.15,831.85,18982.45,186.2,508.85,2522.95,504.4,133.1,374.15,800.45,1104.45,529.15,3883.15,312.25
23-09-2020,324.6,1946.55,419.75,2986.2,3243.85,5646.65,387.65,433.8,3624.9,767.4,121.05,3147.55,5107.75,2076.8,718.4,814.1,1047.25,580.25,2956.75,165.45,2052.55,1667.1,351.85,172.5,75.95,528.05,1019.75,268.2,1275.4,860.6,612.6,6501.3,85.1,15366.05,67.65,163.9,2230.8,833.0,18951.85,183.8,502.9,2467.45,493.55,131.4,361.3,793.05,1117.2,532.4,3869.15,314.85
24-09-2020,313.75,1918.35,402.45,2931.85,3028.9,5425.7,377.25,419.3,3612.75,733.45,115.7,3020.45,5027.4,2034.45,679.7,788.3,1030.4,577.65,2918.3,159.1,2060.9,1636.85,335.7,166.55,72.0,490.25,975.4,258.55,1246.1,850.7,575.1,6297.7,82.65,15258.85,66.65,159.35,2181.2,804.4,18341.95,176.35,485.8,2332.25,488.65,122.8,343.9,751.85,1096.15,505.15,3777.8,304.7
